match_id,p1_name,p1_archetype,p2_name,p2_archetype,winner,method,turns,p1_points,p2_points,p1_elo_delta,p2_elo_delta
7fedf2dc-8e13-42b8-832e-de8255ed1393,Haisam,leg_locker,Ruotolo,scrambler,Ruotolo,Submission - Kimura (from Side Control),2,0,4,-18,18
0dbfe664-de08-4247-acd4-4846f4ec1654,Rodolfo,pressure_passer,Iron Mike,wrestler,Rodolfo,Points - 6 to 4,30,6,4,16,-16
a724fc22-aa50-403c-af94-3a0b20ecd2dd,Haisam,leg_locker,Marcelo,submission_hunter,Draw,Draw,30,0,0,0,0
bd8f7ccb-3bf8-48de-a73a-23f929364ed5,Rodolfo,pressure_passer,Haisam,leg_locker,Rodolfo,Submission - Arm Triangle (from Side Control),8,4,0,17,-17
83f5ed7c-922e-40d2-8293-edd3226ed9a3,Haisam,leg_locker,Miyao,guard_puller,Draw,Draw,30,0,0,0,0
f0f302d8-6a63-4e31-bd95-3032cbc16d09,Miyao,guard_puller,Iron Mike,wrestler,Miyao,Submission - Standing Guillotine,2,0,0,6,-6
5d98d228-0826-486e-9323-22070ec9f86b,Miyao,guard_puller,Haisam,leg_locker,Draw,Draw,30,0,0,0,0
1289b1b7-612c-4891-8a9c-eac9df46d328,Miyao,guard_puller,Rodolfo,pressure_passer,Draw,Draw,30,0,0,0,0
ee09cd4f-924f-4650-85cf-b6eb16888438,Iron Mike,wrestler,Ruotolo,scrambler,Ruotolo,Submission - Armbar (from Mount),10,0,2,-14,14
6deef8ae-fa52-4a06-999a-922cbbb80c68,Miyao,guard_puller,Marcelo,submission_hunter,Draw,Draw,30,0,0,0,0
1af89d72-0855-4841-a136-78d8b80a2511,Ruotolo,scrambler,Miyao,guard_puller,Draw,Draw,30,0,0,0,0
d5c80eed-efb6-46a0-8214-97f80de9c317,Miyao,guard_puller,Marcelo,submission_hunter,Draw,Draw,30,0,0,0,0
